Year,Player Name,Team Name,Price (in crores),Status
2025,Salman Nizar,,0.0,U
2025,Samarth Nagraj,,0.0,U
2025,Samarth Vyas,,0.0,U
2025,Sameer Rizvi,,0.0,U
2025,Sanjay Yadav,,0.0,U
2025,Sanskar Rawat,,0.0,U
2025,Sanvir Singh,,0.0,U
2025,Saransh Jain,,0.0,U
2025,Sarthak Ranjan,,0.0,U
2025,Saumy Pandey,,0.0,U
2025,Saurabh Dubey,,0.0,U
2025,Saurav Chauhan,,0.0,U
2025,Sayed Irfan Aftab,,0.0,U
2025,Shaik Rasheed,,0.0,U
2025,Shams Mulani,,0.0,U
2025,Shashwat Rawat,,0.0,U
2025,Shiva Singh,,0.0,U
2025,Shivalik Sharma,,0.0,U
2025,Shivam Shukla,,0.0,U
2025,Shivam Singh,,0.0,U
2025,Shreyas Chavan,,0.0,U
2025,Shreyas Gopal,,0.0,U
2025,Shrijith Krishnan,,0.0,U
2025,Shubham Agrawal,,0.0,U
2025,Shubham Dubey,,0.0,U
2025,Shubham Garhwal,,0.0,U
2025,Shubham Kapse,,0.0,U
2025,Shubham Khajuria,,0.0,U
2025,Shubhang Hegde,,0.0,U
2025,Siddharth Yadav,,0.0,U
2025,Simarjeet Singh,,0.0,U
2025,Smaran Ravichandran,,0.0,U
2025,Sohraab Dhaliwal,,0.0,U
2025,Sonu Yadav,,0.0,U
2025,Sudip Gharami,,0.0,U
2025,Sumeet Verma,,0.0,U
2025,Sumit Ghadigaonkar,,0.0,U
2025,Sumit Kumar,,0.0,U
2025,Sumit Kumar Beniwal,,0.0,U
2025,Suryansh Shedge,,0.0,U
2025,Sushant Mishra,,0.0,U
2025,Suyash Prabhudessai,,0.0,U
2025,Suyash Sharma,,0.0,U
2025,Swapnil Singh,,0.0,U
2025,Swastik Chhikara,,0.0,U
2025,Tanay Thyagarajann,,0.0,U
2025,Tanmay Agarwal,,0.0,U
2025,Tanush Kotian,,0.0,U
2025,Tejasvi Dahiya,,0.0,U
2025,Tejasvi Jaiswal,,0.0,U
2025,Tejasvi Singh,,0.0,U
2025,Tejpreet Singh,,0.0,U
2025,Tripurana Vijay,,0.0,U
2025,Tripuresh Singh,,0.0,U
2025,Tushar Raheja,,0.0,U
2025,Uday Saharan,,0.0,U
2025,Umang Kumar,,0.0,U
2025,Unmukt Chand,,0.0,U
2025,Upendra Singh Yadav,,0.0,U
2025,Urvil Patel,,0.0,U
2025,Utkarsh Singh,,0.0,U
2025,Vaibhav Arora,,0.0,U
2025,Vaibhav Suryavanshi,,0.0,U
2025,Vaisakh Chandran,,0.0,U
2025,Vansh Bedi,,0.0,U
2025,Vasu Vats,,0.0,U
2025,Venkata Satyanarayana Penmetsa,,0.0,U
2025,Vicky Ostwal,,0.0,U
2025,Vidwath Kaverappa,,0.0,U
2025,Vidyadhar Patil,,0.0,U
2025,Vignesh Puthur,,0.0,U
2025,Vijay Kumar,,0.0,U
2025,Vijay Shankar,,0.0,U
2025,Vijay Yadav,,0.0,U
2025,Vineet Panwar,,0.0,U
2025,Vipraj Nigam,,0.0,U
2025,Virat Singh,,0.0,U
2025,Vishal Godara,,0.0,U
2025,Vishnu Solanki,,0.0,U
2025,Vishnu Vinod,,0.0,U
2025,Vishwanath Pratap Singh,,0.0,U
2025,Vivrant Sharma,,0.0,U
2025,Vyshak Vijaykumar,,0.0,U
2025,Writtick Chatterjee,,0.0,U
2025,Yajas Sharma,,0.0,U
2025,Yash Dabas,,0.0,U
2025,Yash Dhull,,0.0,U
2025,Yash Thakur,,0.0,U
2025,Yeddala Reddy,,0.0,U
2025,Yudhvir Charak,,0.0,U
2025,Yuvraj Chaudhary,,0.0,U
2025,Yuvraj Chudasama,,0.0,U
2025,Zeeshan Ansari,,0.0,U
